# BEGIN cycle heat=3.500V/300ms cool=0.500V/3000ms x10
t_ms,phase,target_v,wiper,vldo_v,isns_v,current_a
4960,COOL,0.500,14,0.4949,0.3806,0.1153
4970,COOL,0.500,14,0.4973,0.3812,0.1155
4980,COOL,0.500,14,0.4949,0.3806,0.1153
4990,COOL,0.500,14,0.4967,0.3812,0.1155
5001,COOL,0.500,14,0.4949,0.3812,0.1155
5010,COOL,0.500,14,0.4955,0.3803,0.1152
5020,COOL,0.500,14,0.4949,0.3809,0.1154
5030,COOL,0.500,14,0.4961,0.3803,0.1152
5040,COOL,0.500,14,0.4961,0.3806,0.1153
5050,COOL,0.500,14,0.4955,0.3803,0.1152
5060,COOL,0.500,14,0.4949,0.3812,0.1155
5070,COOL,0.500,14,0.4967,0.3806,0.1153
5080,COOL,0.500,14,0.4930,0.3797,0.1151
5090,COOL,0.500,14,0.4973,0.3797,0.1151
5100,COOL,0.500,14,0.4949,0.3788,0.1148
5110,COOL,0.500,14,0.4949,0.3788,0.1148
5120,COOL,0.500,14,0.4967,0.3803,0.1152
5131,COOL,0.500,14,0.4955,0.3785,0.1147
5140,COOL,0.500,14,0.4949,0.3806,0.1153
5150,COOL,0.500,14,0.4967,0.3785,0.1147
5160,COOL,0.500,14,0.4949,0.3794,0.1150
5171,COOL,0.500,14,0.4961,0.3794,0.1150
5180,COOL,0.500,14,0.4979,0.3779,0.1145
5190,COOL,0.500,14,0.4949,0.3785,0.1147
5200,COOL,0.500,14,0.4979,0.3782,0.1146
5210,COOL,0.500,14,0.4943,0.3782,0.1146
5220,COOL,0.500,14,0.4936,0.3788,0.1148
5230,COOL,0.500,14,0.4979,0.3782,0.1146
5240,COOL,0.500,14,0.4961,0.3785,0.1147
5250,COOL,0.500,14,0.4967,0.3782,0.1146
5260,COOL,0.500,14,0.4961,0.3770,0.1142
5270,COOL,0.500,14,0.4961,0.3782,0.1146
5280,COOL,0.500,14,0.4949,0.3773,0.1143
5290,COOL,0.500,14,0.4943,0.3773,0.1143
5301,COOL,0.500,14,0.4949,0.3776,0.1144
5310,COOL,0.500,14,0.4955,0.3766,0.1141
5320,COOL,0.500,14,0.4955,0.3773,0.1143
5330,COOL,0.500,14,0.4967,0.3766,0.1141
5341,COOL,0.500,14,0.4967,0.3776,0.1144
5350,COOL,0.500,14,0.4967,0.3776,0.1144
5360,COOL,0.500,14,0.4955,0.3770,0.1142
5370,COOL,0.500,14,0.4955,0.3773,0.1143
5380,COOL,0.500,14,0.4967,0.3760,0.1140
5390,COOL,0.500,14,0.4961,0.3770,0.1142
5400,COOL,0.500,14,0.4955,0.3754,0.1138
5410,COOL,0.500,14,0.4955,0.3754,0.1138
5420,COOL,0.500,14,0.4967,0.3763,0.1140
5430,COOL,0.500,14,0.4949,0.3763,0.1140
5440,COOL,0.500,14,0.4973,0.3757,0.1139
5450,COOL,0.500,14,0.4949,0.3751,0.1137
5460,COOL,0.500,14,0.4967,0.3754,0.1138
5471,COOL,0.500,14,0.4961,0.3766,0.1141
5480,COOL,0.500,14,0.4943,0.3751,0.1137
5490,COOL,0.500,14,0.4973,0.3754,0.1138
5500,COOL,0.500,14,0.4936,0.3748,0.1136
5510,COOL,0.500,14,0.4967,0.3751,0.1137
5520,COOL,0.500,14,0.4949,0.3757,0.1139
5530,COOL,0.500,14,0.4973,0.3748,0.1136
5540,COOL,0.500,14,0.4961,0.3745,0.1135
5550,COOL,0.500,14,0.4930,0.3760,0.1140
5560,COOL,0.500,14,0.4955,0.3742,0.1134
5570,COOL,0.500,14,0.4973,0.3751,0.1137
5580,COOL,0.500,14,0.4943,0.3742,0.1134
5590,COOL,0.500,14,0.4973,0.3745,0.1135
5600,COOL,0.500,14,0.4961,0.3730,0.1130
5610,COOL,0.500,14,0.4936,0.3745,0.1135
5620,COOL,0.500,14,0.4967,0.3739,0.1133
5630,COOL,0.500,14,0.4949,0.3742,0.1134
5641,COOL,0.500,14,0.4961,0.3730,0.1130
5650,COOL,0.500,14,0.4967,0.3739,0.1133
5660,COOL,0.500,14,0.4961,0.3733,0.1131
5670,COOL,0.500,14,0.4943,0.3736,0.1132
5680,COOL,0.500,14,0.4985,0.3730,0.1130
5690,COOL,0.500,14,0.4943,0.3742,0.1134
5700,COOL,0.500,14,0.4961,0.3718,0.1127
5710,COOL,0.500,14,0.4936,0.3733,0.1131
5720,COOL,0.500,14,0.4973,0.3724,0.1128
5730,COOL,0.500,14,0.4955,0.3730,0.1130
5740,COOL,0.500,14,0.4967,0.3730,0.1130
5750,COOL,0.500,14,0.4949,0.3724,0.1128
5760,COOL,0.500,14,0.4979,0.3724,0.1128
5771,COOL,0.500,14,0.4961,0.3724,0.1128
5780,COOL,0.500,14,0.4955,0.3721,0.1127
5790,COOL,0.500,14,0.4961,0.3724,0.1128
5800,COOL,0.500,14,0.4955,0.3718,0.1127
5811,COOL,0.500,14,0.4930,0.3721,0.1127
5820,COOL,0.500,14,0.4979,0.3715,0.1126
5830,COOL,0.500,14,0.4949,0.3730,0.1130
5840,COOL,0.500,14,0.4955,0.3715,0.1126
5850,COOL,0.500,14,0.4967,0.3724,0.1128
5860,COOL,0.500,14,0.4967,0.3721,0.1127
5870,COOL,0.500,14,0.4943,0.3705,0.1123
5880,COOL,0.500,14,0.4961,0.3715,0.1126
5890,COOL,0.500,14,0.4973,0.3715,0.1126
5900,COOL,0.500,14,0.4955,0.3712,0.1125
5910,COOL,0.500,14,0.4967,0.3708,0.1124
5920,COOL,0.500,14,0.4961,0.3712,0.1125
5930,COOL,0.500,14,0.4967,0.3715,0.1126
5941,COOL,0.500,14,0.4967,0.3718,0.1127
5950,COOL,0.500,14,0.4979,0.3708,0.1124
5960,COOL,0.500,14,0.4967,0.3712,0.1125
5970,COOL,0.500,14,0.4961,0.3696,0.1120
5981,COOL,0.500,14,0.4955,0.3708,0.1124
5990,COOL,0.500,14,0.4949,0.3708,0.1124
6000,COOL,0.500,14,0.4955,0.3705,0.1123
6010,COOL,0.500,14,0.4961,0.3705,0.1123
6020,COOL,0.500,14,0.4961,0.3693,0.1119
6030,COOL,0.500,14,0.4949,0.3699,0.1121
6040,COOL,0.500,14,0.4961,0.3687,0.1117
6050,COOL,0.500,14,0.4949,0.3702,0.1122
6060,COOL,0.500,14,0.4955,0.3696,0.1120
6070,COOL,0.500,14,0.4961,0.3699,0.1121
6080,COOL,0.500,14,0.4955,0.3708,0.1124
6090,COOL,0.500,14,0.4967,0.3696,0.1120
6100,COOL,0.500,14,0.4949,0.3702,0.1122
6111,COOL,0.500,14,0.4967,0.3708,0.1124
6120,COOL,0.500,14,0.4961,0.3708,0.1124
6130,COOL,0.500,14,0.4955,0.3690,0.1118
6140,COOL,0.500,14,0.4979,0.3693,0.1119
6150,COOL,0.500,14,0.4936,0.3699,0.1121
6160,COOL,0.500,14,0.4973,0.3687,0.1117
6170,COOL,0.500,14,0.4955,0.3690,0.1118
6180,COOL,0.500,14,0.4979,0.3690,0.1118
6190,COOL,0.500,14,0.4924,0.3696,0.1120
6200,COOL,0.500,14,0.4967,0.3681,0.1115
6210,COOL,0.500,14,0.4961,0.3684,0.1116
6220,COOL,0.500,14,0.4961,0.3699,0.1121
6230,COOL,0.500,14,0.4967,0.3690,0.1118
6240,COOL,0.500,14,0.4961,0.3690,0.1118
6250,COOL,0.500,14,0.4967,0.3684,0.1116
6260,COOL,0.500,14,0.4949,0.3696,0.1120
6270,COOL,0.500,14,0.4973,0.3681,0.1115
6281,COOL,0.500,14,0.4967,0.3687,0.1117
6290,COOL,0.500,14,0.4967,0.3699,0.1121
6300,COOL,0.500,14,0.4936,0.3687,0.1117
6310,COOL,0.500,14,0.4973,0.3687,0.1117
6320,COOL,0.500,14,0.4961,0.3690,0.1118
6330,COOL,0.500,14,0.4967,0.3678,0.1115
6340,COOL,0.500,14,0.4973,0.3681,0.1115
6350,COOL,0.500,14,0.4955,0.3678,0.1115
6360,COOL,0.500,14,0.4955,0.3690,0.1118
6370,COOL,0.500,14,0.4961,0.3690,0.1118
6380,COOL,0.500,14,0.4973,0.3672,0.1113
6390,COOL,0.500,14,0.4967,0.3693,0.1119
6400,COOL,0.500,14,0.4943,0.3687,0.1117
6411,COOL,0.500,14,0.4949,0.3678,0.1115
6420,COOL,0.500,14,0.4943,0.3684,0.1116
6430,COOL,0.500,14,0.4955,0.3666,0.1111
6440,COOL,0.500,14,0.4973,0.3681,0.1115
6451,COOL,0.500,14,0.4949,0.3678,0.1115
6460,COOL,0.500,14,0.4955,0.3666,0.1111
6470,COOL,0.500,14,0.4967,0.3675,0.1114
6480,COOL,0.500,14,0.4955,0.3678,0.1115
6490,COOL,0.500,14,0.4967,0.3675,0.1114
6500,COOL,0.500,14,0.4943,0.3693,0.1119
6510,COOL,0.500,14,0.4973,0.3693,0.1119
6520,COOL,0.500,14,0.4967,0.3675,0.1114
6530,COOL,0.500,14,0.4979,0.3678,0.1115
6540,COOL,0.500,14,0.4949,0.3678,0.1115
6550,COOL,0.500,14,0.4961,0.3669,0.1112
6560,COOL,0.500,14,0.4973,0.3672,0.1113
6570,COOL,0.500,14,0.4961,0.3675,0.1114
6581,COOL,0.500,14,0.4949,0.3675,0.1114
6590,COOL,0.500,14,0.4955,0.3672,0.1113
6600,COOL,0.500,14,0.4936,0.3669,0.1112
6610,COOL,0.500,14,0.4985,0.3669,0.1112
6617,HEAT,3.500,96,3.4824,2.5602,0.7758
6626,HEAT,3.500,96,3.4824,2.5635,0.7768
6636,HEAT,3.500,96,3.4830,2.5687,0.7784
6646,HEAT,3.500,96,3.4842,2.5758,0.7805
6656,HEAT,3.500,96,3.4842,2.5858,0.7836
6667,HEAT,3.500,96,3.4818,2.5947,0.7863
6676,HEAT,3.500,96,3.4867,2.6060,0.7897
6686,HEAT,3.500,96,3.4824,2.6152,0.7925
6696,HEAT,3.500,96,3.4842,2.6298,0.7969
6707,HEAT,3.500,96,3.4836,2.6414,0.8004
6716,HEAT,3.500,96,3.4879,2.6518,0.8036
6726,HEAT,3.500,96,3.4873,2.6662,0.8079
6736,HEAT,3.500,96,3.4818,2.6769,0.8112
6746,HEAT,3.500,96,3.4842,2.6845,0.8135
6756,HEAT,3.500,96,3.4830,2.6924,0.8159
6766,HEAT,3.500,96,3.4855,2.7004,0.8183
6776,HEAT,3.500,96,3.4830,2.7083,0.8207
6786,HEAT,3.500,96,3.4812,2.7132,0.8222
6796,HEAT,3.500,96,3.4836,2.7190,0.8239
6806,HEAT,3.500,96,3.4824,2.7221,0.8249
6816,HEAT,3.500,96,3.4842,2.7267,0.8263
6826,HEAT,3.500,96,3.4830,2.7309,0.8276
6837,HEAT,3.500,96,3.4830,2.7319,0.8278
6846,HEAT,3.500,96,3.4867,2.7340,0.8285
6856,HEAT,3.500,96,3.4830,2.7374,0.8295
6866,HEAT,3.500,96,3.4867,2.7425,0.8311
6877,HEAT,3.500,96,3.4836,2.7413,0.8307
6886,HEAT,3.500,96,3.4836,2.7432,0.8313
6896,HEAT,3.500,96,3.4830,2.7453,0.8319
6906,HEAT,3.500,96,3.4836,2.7484,0.8328
6917,COOL,0.500,14,0.5346,0.3959,0.1200
6926,COOL,0.500,14,0.4949,0.3956,0.1199
6936,COOL,0.500,14,0.4961,0.3950,0.1197
6946,COOL,0.500,14,0.4967,0.3956,0.1199
6956,COOL,0.500,14,0.4955,0.3959,0.1200
6966,COOL,0.500,14,0.4967,0.3968,0.1202
6976,COOL,0.500,14,0.4985,0.3962,0.1201
6986,COOL,0.500,14,0.4949,0.3956,0.1199
6996,COOL,0.500,14,0.4955,0.3944,0.1195
7007,COOL,0.500,14,0.4967,0.3953,0.1198
7016,COOL,0.500,14,0.4961,0.3956,0.1199
7026,COOL,0.500,14,0.4985,0.3959,0.1200
7036,COOL,0.500,14,0.4967,0.3956,0.1199
7046,COOL,0.500,14,0.4973,0.3959,0.1200
7056,COOL,0.500,14,0.4955,0.3956,0.1199
7066,COOL,0.500,14,0.4955,0.3950,0.1197
7076,COOL,0.500,14,0.4967,0.3959,0.1200
7086,COOL,0.500,14,0.4961,0.3953,0.1198
7096,COOL,0.500,14,0.4943,0.3962,0.1201
7106,COOL,0.500,14,0.4949,0.3956,0.1199
7116,COOL,0.500,14,0.4949,0.3953,0.1198
7126,COOL,0.500,14,0.4961,0.3959,0.1200
7136,COOL,0.500,14,0.4936,0.3944,0.1195
7146,COOL,0.500,14,0.4936,0.3953,0.1198
7156,COOL,0.500,14,0.4973,0.3944,0.1195
7166,COOL,0.500,14,0.4936,0.3947,0.1196
7177,COOL,0.500,14,0.4949,0.3947,0.1196
7186,COOL,0.500,14,0.4979,0.3938,0.1193
7196,COOL,0.500,14,0.4949,0.3947,0.1196
7206,COOL,0.500,14,0.4955,0.3950,0.1197
7216,COOL,0.500,14,0.4943,0.3944,0.1195
7226,COOL,0.500,14,0.4961,0.3953,0.1198
7236,COOL,0.500,14,0.4967,0.3947,0.1196
7246,COOL,0.500,14,0.4961,0.3950,0.1197
7256,COOL,0.500,14,0.4967,0.3950,0.1197
7266,COOL,0.500,14,0.4955,0.3953,0.1198
7276,COOL,0.500,14,0.4961,0.3950,0.1197
7286,COOL,0.500,14,0.4955,0.3950,0.1197
7296,COOL,0.500,14,0.4961,0.3947,0.1196
7307,COOL,0.500,14,0.4961,0.3947,0.1196
7316,COOL,0.500,14,0.4943,0.3950,0.1197
7326,COOL,0.500,14,0.4961,0.3944,0.1195
7336,COOL,0.500,14,0.4979,0.3950,0.1197
7347,COOL,0.500,14,0.4973,0.3953,0.1198
7356,COOL,0.500,14,0.4961,0.3947,0.1196
7366,COOL,0.500,14,0.4949,0.3944,0.1195
7376,COOL,0.500,14,0.4973,0.3953,0.1198
7386,COOL,0.500,14,0.4955,0.3953,0.1198
7396,COOL,0.500,14,0.4967,0.3941,0.1194
7406,COOL,0.500,14,0.4955,0.3944,0.1195
7416,COOL,0.500,14,0.4961,0.3950,0.1197
7426,COOL,0.500,14,0.4955,0.3944,0.1195
7436,COOL,0.500,14,0.4973,0.3941,0.1194
7446,COOL,0.500,14,0.4949,0.3944,0.1195
7456,COOL,0.500,14,0.4955,0.3947,0.1196
7466,COOL,0.500,14,0.4961,0.3953,0.1198
7477,COOL,0.500,14,0.4955,0.3950,0.1197
7486,COOL,0.500,14,0.4949,0.3950,0.1197
7496,COOL,0.500,14,0.4961,0.3928,0.1190
7506,COOL,0.500,14,0.4936,0.3944,0.1195
7517,COOL,0.500,14,0.4955,0.3941,0.1194
7526,COOL,0.500,14,0.4955,0.3947,0.1196
7536,COOL,0.500,14,0.4936,0.3931,0.1191
7546,COOL,0.500,14,0.4936,0.3931,0.1191
7556,COOL,0.500,14,0.4955,0.3941,0.1194
7566,COOL,0.500,14,0.4943,0.3925,0.1189
7576,COOL,0.500,14,0.4955,0.3935,0.1192
7586,COOL,0.500,14,0.4949,0.3935,0.1192
7596,COOL,0.500,14,0.4949,0.3928,0.1190
7606,COOL,0.500,14,0.4961,0.3928,0.1190
7616,COOL,0.500,14,0.4967,0.3944,0.1195
7626,COOL,0.500,14,0.4961,0.3931,0.1191
7636,COOL,0.500,14,0.4949,0.3928,0.1190
7647,COOL,0.500,14,0.4961,0.3928,0.1190
7656,COOL,0.500,14,0.4961,0.3922,0.1189
7666,COOL,0.500,14,0.4955,0.3925,0.1189
7676,COOL,0.500,14,0.4949,0.3925,0.1189
7686,COOL,0.500,14,0.4955,0.3938,0.1193
7696,COOL,0.500,14,0.4973,0.3925,0.1189
7706,COOL,0.500,14,0.4961,0.3931,0.1191
7716,COOL,0.500,14,0.4961,0.3925,0.1189
7726,COOL,0.500,14,0.4961,0.3931,0.1191
7736,COOL,0.500,14,0.4967,0.3922,0.1189
7746,COOL,0.500,14,0.4955,0.3925,0.1189
7756,COOL,0.500,14,0.4973,0.3931,0.1191
7766,COOL,0.500,14,0.4961,0.3935,0.1192
7776,COOL,0.500,14,0.4973,0.3931,0.1191
7786,COOL,0.500,14,0.4967,0.3925,0.1189
7796,COOL,0.500,14,0.4936,0.3922,0.1189
7806,COOL,0.500,14,0.4973,0.3925,0.1189
7817,COOL,0.500,14,0.4967,0.3928,0.1190
7826,COOL,0.500,14,0.4955,0.3919,0.1188
7836,COOL,0.500,14,0.4955,0.3922,0.1189
7846,COOL,0.500,14,0.4955,0.3916,0.1187
7856,COOL,0.500,14,0.4973,0.3922,0.1189
7866,COOL,0.500,14,0.4955,0.3913,0.1186
7876,COOL,0.500,14,0.4955,0.3916,0.1187
7886,COOL,0.500,14,0.4973,0.3922,0.1189
7896,COOL,0.500,14,0.4985,0.3919,0.1188
7906,COOL,0.500,14,0.4961,0.3913,0.1186
7916,COOL,0.500,14,0.4949,0.3916,0.1187
7926,COOL,0.500,14,0.4949,0.3919,0.1188
7936,COOL,0.500,14,0.4973,0.3913,0.1186
7947,COOL,0.500,14,0.4967,0.3907,0.1184
7956,COOL,0.500,14,0.4949,0.3919,0.1188
7966,COOL,0.500,14,0.4949,0.3916,0.1187
7976,COOL,0.500,14,0.4936,0.3913,0.1186
7987,COOL,0.500,14,0.4936,0.3904,0.1183
7996,COOL,0.500,14,0.4967,0.3925,0.1189
8006,COOL,0.500,14,0.4955,0.3916,0.1187
8016,COOL,0.500,14,0.4936,0.3910,0.1185
8026,COOL,0.500,14,0.4949,0.3913,0.1186
8036,COOL,0.500,14,0.4955,0.3919,0.1188
8046,COOL,0.500,14,0.4949,0.3913,0.1186
8056,COOL,0.500,14,0.4955,0.3910,0.1185
8066,COOL,0.500,14,0.4949,0.3916,0.1187
8076,COOL,0.500,14,0.4967,0.3907,0.1184
8086,COOL,0.500,14,0.4955,0.3907,0.1184
8096,COOL,0.500,14,0.4973,0.3904,0.1183
8106,COOL,0.500,14,0.4973,0.3904,0.1183
8117,COOL,0.500,14,0.4961,0.3916,0.1187
8126,COOL,0.500,14,0.4967,0.3907,0.1184
8136,COOL,0.500,14,0.4961,0.3910,0.1185
8146,COOL,0.500,14,0.4967,0.3910,0.1185
8157,COOL,0.500,14,0.4943,0.3898,0.1181
8166,COOL,0.500,14,0.4961,0.3910,0.1185
8176,COOL,0.500,14,0.4961,0.3910,0.1185
8186,COOL,0.500,14,0.4955,0.3904,0.1183
8196,COOL,0.500,14,0.4967,0.3913,0.1186
8206,COOL,0.500,14,0.4961,0.3898,0.1181
8216,COOL,0.500,14,0.4961,0.3901,0.1182
8226,COOL,0.500,14,0.4949,0.3907,0.1184
8236,COOL,0.500,14,0.4961,0.3901,0.1182
8246,COOL,0.500,14,0.4943,0.3895,0.1180
8256,COOL,0.500,14,0.4961,0.3910,0.1185
8266,COOL,0.500,14,0.4949,0.3904,0.1183
8276,COOL,0.500,14,0.4949,0.3904,0.1183
8287,COOL,0.500,14,0.4973,0.3904,0.1183
8296,COOL,0.500,14,0.4967,0.3898,0.1181
8306,COOL,0.500,14,0.4961,0.3883,0.1177
8316,COOL,0.500,14,0.4979,0.3892,0.1179
8326,COOL,0.500,14,0.4979,0.3901,0.1182
8336,COOL,0.500,14,0.4930,0.3892,0.1179
8346,COOL,0.500,14,0.4943,0.3898,0.1181
8356,COOL,0.500,14,0.4961,0.3901,0.1182
8366,COOL,0.500,14,0.4930,0.3895,0.1180
8376,COOL,0.500,14,0.4961,0.3898,0.1181
8386,COOL,0.500,14,0.4961,0.3883,0.1177
8396,COOL,0.500,14,0.4955,0.3876,0.1175
8406,COOL,0.500,14,0.4961,0.3892,0.1179
8416,COOL,0.500,14,0.4949,0.3883,0.1177
8426,COOL,0.500,14,0.4955,0.3886,0.1177
8436,COOL,0.500,14,0.4967,0.3892,0.1179
8446,COOL,0.500,14,0.4973,0.3886,0.1177
8457,COOL,0.500,14,0.4961,0.3883,0.1177
8466,COOL,0.500,14,0.4961,0.3867,0.1172
8476,COOL,0.500,14,0.4943,0.3883,0.1177
8486,COOL,0.500,14,0.4955,0.3895,0.1180
8496,COOL,0.500,14,0.4955,0.3892,0.1179
8506,COOL,0.500,14,0.4973,0.3889,0.1178
8516,COOL,0.500,14,0.4961,0.3880,0.1176
8526,COOL,0.500,14,0.4949,0.3876,0.1175
8536,COOL,0.500,14,0.4961,0.3876,0.1175
8546,COOL,0.500,14,0.4961,0.3880,0.1176
8556,COOL,0.500,14,0.4967,0.3889,0.1178
8566,COOL,0.500,14,0.4973,0.3870,0.1173
8576,COOL,0.500,14,0.4961,0.3876,0.1175
8587,COOL,0.500,14,0.4943,0.3876,0.1175
8596,COOL,0.500,14,0.4949,0.3864,0.1171
8606,COOL,0.500,14,0.4973,0.3883,0.1177
8616,COOL,0.500,14,0.4949,0.3867,0.1172
8627,COOL,0.500,14,0.4949,0.3873,0.1174
8636,COOL,0.500,14,0.4949,0.3876,0.1175
8646,COOL,0.500,14,0.4943,0.3867,0.1172
8656,COOL,0.500,14,0.4985,0.3876,0.1175
8666,COOL,0.500,14,0.4967,0.3867,0.1172
8676,COOL,0.500,14,0.4961,0.3873,0.1174
8686,COOL,0.500,14,0.4979,0.3876,0.1175
8696,COOL,0.500,14,0.4961,0.3876,0.1175
8706,COOL,0.500,14,0.4955,0.3861,0.1170
8716,COOL,0.500,14,0.4961,0.3873,0.1174
8726,COOL,0.500,14,0.4961,0.3873,0.1174
8736,COOL,0.500,14,0.4961,0.3861,0.1170
8746,COOL,0.500,14,0.4961,0.3867,0.1172
8757,COOL,0.500,14,0.4943,0.3867,0.1172
8766,COOL,0.500,14,0.4973,0.3852,0.1167
8776,COOL,0.500,14,0.4955,0.3861,0.1170
8786,COOL,0.500,14,0.4967,0.3870,0.1173
8797,COOL,0.500,14,0.4967,0.3855,0.1168
8806,COOL,0.500,14,0.4979,0.3861,0.1170
8816,COOL,0.500,14,0.4949,0.3858,0.1169
8826,COOL,0.500,14,0.4961,0.3870,0.1173
8836,COOL,0.500,14,0.4955,0.3864,0.1171
8846,COOL,0.500,14,0.4955,0.3867,0.1172
8856,COOL,0.500,14,0.4943,0.3864,0.1171
8866,COOL,0.500,14,0.4961,0.3867,0.1172
8876,COOL,0.500,14,0.4961,0.3858,0.1169
8886,COOL,0.500,14,0.4961,0.3861,0.1170
8896,COOL,0.500,14,0.4955,0.3852,0.1167
8906,COOL,0.500,14,0.4967,0.3855,0.1168
8916,COOL,0.500,14,0.4961,0.3846,0.1165
8927,COOL,0.500,14,0.4961,0.3855,0.1168
8936,COOL,0.500,14,0.4961,0.3849,0.1166
8946,COOL,0.500,14,0.4961,0.3858,0.1169
8956,COOL,0.500,14,0.4967,0.3849,0.1166
8966,COOL,0.500,14,0.4949,0.3855,0.1168
8976,COOL,0.500,14,0.4943,0.3861,0.1170
8986,COOL,0.500,14,0.4979,0.3849,0.1166
8996,COOL,0.500,14,0.4949,0.3852,0.1167
9006,COOL,0.500,14,0.4967,0.3849,0.1166
9016,COOL,0.500,14,0.4961,0.3843,0.1165
9026,COOL,0.500,14,0.4943,0.3837,0.1163
9036,COOL,0.500,14,0.4949,0.3858,0.1169
9046,COOL,0.500,14,0.4949,0.3834,0.1162
9056,COOL,0.500,14,0.4973,0.3852,0.1167
9066,COOL,0.500,14,0.4936,0.3837,0.1163
9076,COOL,0.500,14,0.4961,0.3840,0.1164
9086,COOL,0.500,14,0.4967,0.3843,0.1165
9097,COOL,0.500,14,0.4979,0.3840,0.1164
9106,COOL,0.500,14,0.4955,0.3846,0.1165
9116,COOL,0.500,14,0.4949,0.3828,0.1160
9126,COOL,0.500,14,0.4967,0.3840,0.1164
9136,COOL,0.500,14,0.4943,0.3834,0.1162
9146,COOL,0.500,14,0.4943,0.3831,0.1161
9156,COOL,0.500,14,0.4979,0.3837,0.1163
9166,COOL,0.500,14,0.4961,0.3825,0.1159
9176,COOL,0.500,14,0.4973,0.3831,0.1161
9186,COOL,0.500,14,0.4967,0.3828,0.1160
9196,COOL,0.500,14,0.4955,0.3828,0.1160
9206,COOL,0.500,14,0.4967,0.3821,0.1158
9216,COOL,0.500,14,0.4936,0.3825,0.1159
9227,COOL,0.500,14,0.4961,0.3812,0.1155
9236,COOL,0.500,14,0.4949,0.3834,0.1162
9246,COOL,0.500,14,0.4949,0.3825,0.1159
9256,COOL,0.500,14,0.4967,0.3825,0.1159
9267,COOL,0.500,14,0.4949,0.3815,0.1156
9276,COOL,0.500,14,0.4924,0.3818,0.1157
9286,COOL,0.500,14,0.4979,0.3812,0.1155
9296,COOL,0.500,14,0.4949,0.3825,0.1159
9306,COOL,0.500,14,0.4967,0.3818,0.1157
9316,COOL,0.500,14,0.4973,0.3825,0.1159
9326,COOL,0.500,14,0.4943,0.3809,0.1154
9336,COOL,0.500,14,0.4949,0.3815,0.1156
9346,COOL,0.500,14,0.4955,0.3812,0.1155
9356,COOL,0.500,14,0.4943,0.3821,0.1158
9366,COOL,0.500,14,0.4967,0.3809,0.1154
9376,COOL,0.500,14,0.4967,0.3815,0.1156
9386,COOL,0.500,14,0.4949,0.3809,0.1154
9397,COOL,0.500,14,0.4955,0.3815,0.1156
9406,COOL,0.500,14,0.4979,0.3803,0.1152
9416,COOL,0.500,14,0.4936,0.3812,0.1155
9426,COOL,0.500,14,0.4967,0.3809,0.1154
9437,COOL,0.500,14,0.4961,0.3815,0.1156
9446,COOL,0.500,14,0.4943,0.3812,0.1155
9456,COOL,0.500,14,0.4955,0.3806,0.1153
9466,COOL,0.500,14,0.4967,0.3809,0.1154
9476,COOL,0.500,14,0.4961,0.3800,0.1152
9486,COOL,0.500,14,0.4943,0.3809,0.1154
9496,COOL,0.500,14,0.4973,0.3800,0.1152
9506,COOL,0.500,14,0.4967,0.3803,0.1152
9516,COOL,0.500,14,0.4973,0.3809,0.1154
9526,COOL,0.500,14,0.4979,0.3797,0.1151
9536,COOL,0.500,14,0.4949,0.3800,0.1152
9546,COOL,0.500,14,0.4961,0.3791,0.1149
9556,COOL,0.500,14,0.4979,0.3803,0.1152
9567,COOL,0.500,14,0.4961,0.3803,0.1152
9576,COOL,0.500,14,0.4979,0.3791,0.1149
9586,COOL,0.500,14,0.4943,0.3794,0.1150
9596,COOL,0.500,14,0.4979,0.3782,0.1146
9606,COOL,0.500,14,0.4967,0.3794,0.1150
9616,COOL,0.500,14,0.4961,0.3785,0.1147
9626,COOL,0.500,14,0.4961,0.3782,0.1146
9636,COOL,0.500,14,0.4961,0.3782,0.1146
9646,COOL,0.500,14,0.4961,0.3785,0.1147
9656,COOL,0.500,14,0.4967,0.3785,0.1147
9666,COOL,0.500,14,0.4936,0.3782,0.1146
9676,COOL,0.500,14,0.4955,0.3779,0.1145
9686,COOL,0.500,14,0.4961,0.3785,0.1147
9696,COOL,0.500,14,0.4961,0.3791,0.1149
9706,COOL,0.500,14,0.4967,0.3773,0.1143
9716,COOL,0.500,14,0.4979,0.3779,0.1145
9726,COOL,0.500,14,0.4949,0.3776,0.1144
9737,COOL,0.500,14,0.4949,0.3773,0.1143
9746,COOL,0.500,14,0.4949,0.3770,0.1142
9756,COOL,0.500,14,0.4973,0.3770,0.1142
9766,COOL,0.500,14,0.4955,0.3773,0.1143
9776,COOL,0.500,14,0.4949,0.3770,0.1142
9786,COOL,0.500,14,0.4961,0.3763,0.1140
9796,COOL,0.500,14,0.4967,0.3766,0.1141
9806,COOL,0.500,14,0.4961,0.3776,0.1144
9816,COOL,0.500,14,0.4949,0.3763,0.1140
9826,COOL,0.500,14,0.4949,0.3763,0.1140
9836,COOL,0.500,14,0.4943,0.3770,0.1142
9846,COOL,0.500,14,0.4967,0.3763,0.1140
9856,COOL,0.500,14,0.4949,0.3763,0.1140
9867,COOL,0.500,14,0.4967,0.3763,0.1140
9876,COOL,0.500,14,0.4961,0.3757,0.1139
9886,COOL,0.500,14,0.4961,0.3763,0.1140
9896,COOL,0.500,14,0.4955,0.3763,0.1140
9907,COOL,0.500,14,0.4961,0.3757,0.1139
