# BEGIN cycle heat=3.500V/300ms cool=0.500V/5000ms x10
t_ms,phase,target_v,wiper,vldo_v,isns_v,current_a
13949,COOL,0.500,14,0.4949,0.3647,0.1105
13960,COOL,0.500,14,0.4955,0.3641,0.1103
13969,COOL,0.500,14,0.4961,0.3641,0.1103
13979,COOL,0.500,14,0.4949,0.3647,0.1105
13989,COOL,0.500,14,0.4955,0.3644,0.1104
13999,COOL,0.500,14,0.4967,0.3632,0.1101
14009,COOL,0.500,14,0.4936,0.3644,0.1104
14019,COOL,0.500,14,0.4943,0.3638,0.1102
14029,COOL,0.500,14,0.4961,0.3638,0.1102
14039,COOL,0.500,14,0.4936,0.3641,0.1103
14049,COOL,0.500,14,0.4936,0.3650,0.1106
14059,COOL,0.500,14,0.4955,0.3647,0.1105
14069,COOL,0.500,14,0.4955,0.3638,0.1102
14079,COOL,0.500,14,0.4955,0.3629,0.1100
14090,COOL,0.500,14,0.4943,0.3641,0.1103
14099,COOL,0.500,14,0.4961,0.3641,0.1103
14109,COOL,0.500,14,0.4949,0.3626,0.1099
14119,COOL,0.500,14,0.4943,0.3638,0.1102
14130,COOL,0.500,14,0.4955,0.3632,0.1101
14139,COOL,0.500,14,0.4936,0.3629,0.1100
14149,COOL,0.500,14,0.4943,0.3632,0.1101
14159,COOL,0.500,14,0.4961,0.3638,0.1102
14169,COOL,0.500,14,0.4936,0.3644,0.1104
14179,COOL,0.500,14,0.4949,0.3641,0.1103
14189,COOL,0.500,14,0.4961,0.3644,0.1104
14199,COOL,0.500,14,0.4943,0.3641,0.1103
14209,COOL,0.500,14,0.4973,0.3629,0.1100
14219,COOL,0.500,14,0.4961,0.3635,0.1102
14229,COOL,0.500,14,0.4924,0.3632,0.1101
14239,COOL,0.500,14,0.4949,0.3638,0.1102
14249,COOL,0.500,14,0.4936,0.3638,0.1102
14260,COOL,0.500,14,0.4961,0.3626,0.1099
14269,COOL,0.500,14,0.4936,0.3623,0.1098
14279,COOL,0.500,14,0.4936,0.3638,0.1102
14289,COOL,0.500,14,0.4967,0.3623,0.1098
14299,COOL,0.500,14,0.4943,0.3638,0.1102
14309,COOL,0.500,14,0.4961,0.3641,0.1103
14319,COOL,0.500,14,0.4955,0.3638,0.1102
14329,COOL,0.500,14,0.4936,0.3632,0.1101
14339,COOL,0.500,14,0.4967,0.3635,0.1102
14349,COOL,0.500,14,0.4943,0.3632,0.1101
14359,COOL,0.500,14,0.4943,0.3638,0.1102
14369,COOL,0.500,14,0.4943,0.3629,0.1100
14379,COOL,0.500,14,0.4955,0.3632,0.1101
14389,COOL,0.500,14,0.4955,0.3638,0.1102
14399,COOL,0.500,14,0.4943,0.3629,0.1100
14409,COOL,0.500,14,0.4967,0.3632,0.1101
14419,COOL,0.500,14,0.4967,0.3626,0.1099
14430,COOL,0.500,14,0.4943,0.3641,0.1103
14439,COOL,0.500,14,0.4967,0.3635,0.1102
14449,COOL,0.500,14,0.4949,0.3629,0.1100
14459,COOL,0.500,14,0.4967,0.3632,0.1101
14469,COOL,0.500,14,0.4955,0.3632,0.1101
14479,COOL,0.500,14,0.4949,0.3632,0.1101
14489,COOL,0.500,14,0.4961,0.3635,0.1102
14499,COOL,0.500,14,0.4967,0.3629,0.1100
14509,COOL,0.500,14,0.4949,0.3635,0.1102
14519,COOL,0.500,14,0.4943,0.3635,0.1102
14529,COOL,0.500,14,0.4955,0.3632,0.1101
14539,COOL,0.500,14,0.4949,0.3635,0.1102
14549,COOL,0.500,14,0.4955,0.3626,0.1099
14560,COOL,0.500,14,0.4943,0.3641,0.1103
14569,COOL,0.500,14,0.4955,0.3638,0.1102
14579,COOL,0.500,14,0.4955,0.3638,0.1102
14589,COOL,0.500,14,0.4943,0.3638,0.1102
14600,COOL,0.500,14,0.4949,0.3620,0.1097
14609,COOL,0.500,14,0.4955,0.3623,0.1098
14619,COOL,0.500,14,0.4955,0.3623,0.1098
14629,COOL,0.500,14,0.4955,0.3629,0.1100
14639,COOL,0.500,14,0.4961,0.3629,0.1100
14649,COOL,0.500,14,0.4949,0.3632,0.1101
14659,COOL,0.500,14,0.4949,0.3629,0.1100
14669,COOL,0.500,14,0.4955,0.3623,0.1098
14679,COOL,0.500,14,0.4955,0.3623,0.1098
14689,COOL,0.500,14,0.4949,0.3638,0.1102
14699,COOL,0.500,14,0.4949,0.3632,0.1101
14709,COOL,0.500,14,0.4949,0.3632,0.1101
14719,COOL,0.500,14,0.4949,0.3626,0.1099
14730,COOL,0.500,14,0.4955,0.3626,0.1099
14739,COOL,0.500,14,0.4936,0.3623,0.1098
14749,COOL,0.500,14,0.4943,0.3635,0.1102
14759,COOL,0.500,14,0.4961,0.3629,0.1100
14770,COOL,0.500,14,0.4955,0.3629,0.1100
14779,COOL,0.500,14,0.4936,0.3632,0.1101
14789,COOL,0.500,14,0.4955,0.3629,0.1100
14799,COOL,0.500,14,0.4949,0.3629,0.1100
14809,COOL,0.500,14,0.4949,0.3635,0.1102
14819,COOL,0.500,14,0.4949,0.3629,0.1100
14829,COOL,0.500,14,0.4936,0.3635,0.1102
14839,COOL,0.500,14,0.4949,0.3632,0.1101
14849,COOL,0.500,14,0.4936,0.3635,0.1102
14859,COOL,0.500,14,0.4955,0.3638,0.1102
14869,COOL,0.500,14,0.4961,0.3623,0.1098
14879,COOL,0.500,14,0.4943,0.3626,0.1099
14889,COOL,0.500,14,0.4967,0.3620,0.1097
14900,COOL,0.500,14,0.4955,0.3638,0.1102
14909,COOL,0.500,14,0.4949,0.3632,0.1101
14919,COOL,0.500,14,0.4961,0.3623,0.1098
14929,COOL,0.500,14,0.4955,0.3626,0.1099
14939,COOL,0.500,14,0.4955,0.3623,0.1098
14949,COOL,0.500,14,0.4949,0.3626,0.1099
14959,COOL,0.500,14,0.4955,0.3632,0.1101
14969,COOL,0.500,14,0.4955,0.3623,0.1098
14979,COOL,0.500,14,0.4961,0.3623,0.1098
14989,COOL,0.500,14,0.4936,0.3629,0.1100
14999,COOL,0.500,14,0.4955,0.3632,0.1101
15009,COOL,0.500,14,0.4943,0.3629,0.1100
15019,COOL,0.500,14,0.4967,0.3620,0.1097
15029,COOL,0.500,14,0.4973,0.3617,0.1096
15039,COOL,0.500,14,0.4949,0.3626,0.1099
15049,COOL,0.500,14,0.4943,0.3620,0.1097
15059,COOL,0.500,14,0.4949,0.3632,0.1101
15070,COOL,0.500,14,0.4936,0.3632,0.1101
15079,COOL,0.500,14,0.4949,0.3626,0.1099
15089,COOL,0.500,14,0.4961,0.3629,0.1100
15099,COOL,0.500,14,0.4955,0.3629,0.1100
15109,COOL,0.500,14,0.4936,0.3635,0.1102
15119,COOL,0.500,14,0.4943,0.3626,0.1099
15129,COOL,0.500,14,0.4967,0.3623,0.1098
15139,COOL,0.500,14,0.4949,0.3626,0.1099
15149,COOL,0.500,14,0.4943,0.3623,0.1098
15159,COOL,0.500,14,0.4967,0.3623,0.1098
15169,COOL,0.500,14,0.4955,0.3626,0.1099
15179,COOL,0.500,14,0.4955,0.3620,0.1097
15189,COOL,0.500,14,0.4955,0.3623,0.1098
15200,COOL,0.500,14,0.4961,0.3623,0.1098
15209,COOL,0.500,14,0.4961,0.3620,0.1097
15219,COOL,0.500,14,0.4936,0.3629,0.1100
15229,COOL,0.500,14,0.4961,0.3629,0.1100
15240,COOL,0.500,14,0.4955,0.3629,0.1100
15249,COOL,0.500,14,0.4936,0.3626,0.1099
15259,COOL,0.500,14,0.4961,0.3635,0.1102
15269,COOL,0.500,14,0.4955,0.3626,0.1099
15279,COOL,0.500,14,0.4936,0.3626,0.1099
15289,COOL,0.500,14,0.4930,0.3626,0.1099
15299,COOL,0.500,14,0.4949,0.3629,0.1100
15309,COOL,0.500,14,0.4949,0.3620,0.1097
15319,COOL,0.500,14,0.4949,0.3620,0.1097
15329,COOL,0.500,14,0.4961,0.3626,0.1099
15339,COOL,0.500,14,0.4961,0.3620,0.1097
15349,COOL,0.500,14,0.4955,0.3632,0.1101
15359,COOL,0.500,14,0.4949,0.3626,0.1099
15370,COOL,0.500,14,0.4949,0.3620,0.1097
15379,COOL,0.500,14,0.4955,0.3629,0.1100
15389,COOL,0.500,14,0.4936,0.3623,0.1098
15399,COOL,0.500,14,0.4961,0.3620,0.1097
15410,COOL,0.500,14,0.4961,0.3632,0.1101
15419,COOL,0.500,14,0.4955,0.3626,0.1099
15429,COOL,0.500,14,0.4943,0.3629,0.1100
15439,COOL,0.500,14,0.4973,0.3626,0.1099
15449,COOL,0.500,14,0.4967,0.3626,0.1099
15459,COOL,0.500,14,0.4930,0.3626,0.1099
15469,COOL,0.500,14,0.4949,0.3632,0.1101
15479,COOL,0.500,14,0.4936,0.3629,0.1100
15489,COOL,0.500,14,0.4949,0.3626,0.1099
15499,COOL,0.500,14,0.4973,0.3629,0.1100
15509,COOL,0.500,14,0.4949,0.3629,0.1100
15519,COOL,0.500,14,0.4955,0.3623,0.1098
15529,COOL,0.500,14,0.4955,0.3629,0.1100
15540,COOL,0.500,14,0.4949,0.3623,0.1098
15549,COOL,0.500,14,0.4943,0.3620,0.1097
15559,COOL,0.500,14,0.4943,0.3635,0.1102
15569,COOL,0.500,14,0.4955,0.3626,0.1099
15579,COOL,0.500,14,0.4943,0.3626,0.1099
15589,COOL,0.500,14,0.4949,0.3626,0.1099
15599,COOL,0.500,14,0.4967,0.3614,0.1095
15609,COOL,0.500,14,0.4949,0.3626,0.1099
15619,COOL,0.500,14,0.4943,0.3629,0.1100
15629,COOL,0.500,14,0.4930,0.3620,0.1097
15639,COOL,0.500,14,0.4943,0.3626,0.1099
15649,COOL,0.500,14,0.4949,0.3617,0.1096
15659,COOL,0.500,14,0.4949,0.3620,0.1097
15669,COOL,0.500,14,0.4949,0.3623,0.1098
15679,COOL,0.500,14,0.4949,0.3626,0.1099
15689,COOL,0.500,14,0.4936,0.3626,0.1099
15699,COOL,0.500,14,0.4949,0.3623,0.1098
15710,COOL,0.500,14,0.4961,0.3629,0.1100
15719,COOL,0.500,14,0.4949,0.3620,0.1097
15729,COOL,0.500,14,0.4955,0.3626,0.1099
15739,COOL,0.500,14,0.4949,0.3626,0.1099
15749,COOL,0.500,14,0.4961,0.3623,0.1098
15759,COOL,0.500,14,0.4955,0.3617,0.1096
15769,COOL,0.500,14,0.4955,0.3629,0.1100
15779,COOL,0.500,14,0.4961,0.3617,0.1096
15789,COOL,0.500,14,0.4961,0.3623,0.1098
15799,COOL,0.500,14,0.4961,0.3626,0.1099
15809,COOL,0.500,14,0.4943,0.3632,0.1101
15819,COOL,0.500,14,0.4930,0.3623,0.1098
15829,COOL,0.500,14,0.4967,0.3632,0.1101
15840,COOL,0.500,14,0.4967,0.3623,0.1098
15849,COOL,0.500,14,0.4955,0.3632,0.1101
15859,COOL,0.500,14,0.4918,0.3626,0.1099
15869,COOL,0.500,14,0.4949,0.3623,0.1098
15880,COOL,0.500,14,0.4955,0.3626,0.1099
15889,COOL,0.500,14,0.4943,0.3629,0.1100
15899,COOL,0.500,14,0.4943,0.3623,0.1098
15909,COOL,0.500,14,0.4955,0.3629,0.1100
15919,COOL,0.500,14,0.4967,0.3623,0.1098
15929,COOL,0.500,14,0.4943,0.3620,0.1097
15936,HEAT,3.500,96,3.4787,2.5232,0.7646
15945,HEAT,3.500,96,3.4793,2.5254,0.7653
15955,HEAT,3.500,96,3.4763,2.5244,0.7650
15966,HEAT,3.500,96,3.4806,2.5305,0.7668
15975,HEAT,3.500,96,3.4793,2.5312,0.7670
15985,HEAT,3.500,96,3.4793,2.5336,0.7678
15995,HEAT,3.500,96,3.4793,2.5388,0.7693
16005,HEAT,3.500,96,3.4781,2.5412,0.7701
16015,HEAT,3.500,96,3.4787,2.5449,0.7712
16025,HEAT,3.500,96,3.4793,2.5504,0.7728
16035,HEAT,3.500,96,3.4757,2.5556,0.7744
16045,HEAT,3.500,96,3.4793,2.5623,0.7765
16055,HEAT,3.500,96,3.4787,2.5706,0.7790
16065,HEAT,3.500,96,3.4781,2.5785,0.7814
16075,HEAT,3.500,96,3.4787,2.5895,0.7847
16085,HEAT,3.500,96,3.4812,2.6033,0.7889
16096,HEAT,3.500,96,3.4757,2.6112,0.7913
16105,HEAT,3.500,96,3.4787,2.6222,0.7946
16115,HEAT,3.500,96,3.4775,2.6353,0.7986
16125,HEAT,3.500,96,3.4763,2.6460,0.8018
16136,HEAT,3.500,96,3.4739,2.6555,0.8047
16145,HEAT,3.500,96,3.4793,2.6686,0.8087
16155,HEAT,3.500,96,3.4781,2.6787,0.8117
16165,HEAT,3.500,96,3.4781,2.6866,0.8141
16175,HEAT,3.500,96,3.4806,2.6970,0.8173
16185,HEAT,3.500,96,3.4793,2.7041,0.8194
16195,HEAT,3.500,96,3.4787,2.7099,0.8212
16205,HEAT,3.500,96,3.4793,2.7160,0.8230
16215,HEAT,3.500,96,3.4806,2.7215,0.8247
16225,HEAT,3.500,96,3.4793,2.7242,0.8255
16236,COOL,0.500,14,0.5321,0.3916,0.1187
16245,COOL,0.500,14,0.4949,0.3925,0.1189
16255,COOL,0.500,14,0.4973,0.3922,0.1189
16266,COOL,0.500,14,0.4936,0.3922,0.1189
16275,COOL,0.500,14,0.4961,0.3919,0.1188
16285,COOL,0.500,14,0.4961,0.3913,0.1186
16295,COOL,0.500,14,0.4961,0.3919,0.1188
16306,COOL,0.500,14,0.4967,0.3910,0.1185
16315,COOL,0.500,14,0.4961,0.3916,0.1187
16325,COOL,0.500,14,0.4961,0.3922,0.1189
16335,COOL,0.500,14,0.4949,0.3925,0.1189
16345,COOL,0.500,14,0.4943,0.3916,0.1187
16355,COOL,0.500,14,0.4943,0.3919,0.1188
16365,COOL,0.500,14,0.4936,0.3925,0.1189
16375,COOL,0.500,14,0.4955,0.3916,0.1187
16385,COOL,0.500,14,0.4936,0.3925,0.1189
16395,COOL,0.500,14,0.4943,0.3919,0.1188
16405,COOL,0.500,14,0.4949,0.3916,0.1187
16415,COOL,0.500,14,0.4967,0.3919,0.1188
16425,COOL,0.500,14,0.4961,0.3919,0.1188
16436,COOL,0.500,14,0.4967,0.3907,0.1184
16445,COOL,0.500,14,0.4973,0.3910,0.1185
16455,COOL,0.500,14,0.4961,0.3907,0.1184
16465,COOL,0.500,14,0.4955,0.3907,0.1184
16475,COOL,0.500,14,0.4943,0.3907,0.1184
16485,COOL,0.500,14,0.4936,0.3916,0.1187
16495,COOL,0.500,14,0.4943,0.3910,0.1185
16505,COOL,0.500,14,0.4961,0.3913,0.1186
16515,COOL,0.500,14,0.4961,0.3913,0.1186
16525,COOL,0.500,14,0.4967,0.3907,0.1184
16535,COOL,0.500,14,0.4967,0.3910,0.1185
16545,COOL,0.500,14,0.4930,0.3910,0.1185
16555,COOL,0.500,14,0.4943,0.3910,0.1185
16565,COOL,0.500,14,0.4943,0.3907,0.1184
16575,COOL,0.500,14,0.4936,0.3907,0.1184
16585,COOL,0.500,14,0.4955,0.3910,0.1185
16595,COOL,0.500,14,0.4936,0.3907,0.1184
16606,COOL,0.500,14,0.4967,0.3913,0.1186
16615,COOL,0.500,14,0.4961,0.3901,0.1182
16625,COOL,0.500,14,0.4961,0.3901,0.1182
16635,COOL,0.500,14,0.4973,0.3901,0.1182
16645,COOL,0.500,14,0.4979,0.3895,0.1180
16655,COOL,0.500,14,0.4949,0.3892,0.1179
16665,COOL,0.500,14,0.4949,0.3904,0.1183
16675,COOL,0.500,14,0.4949,0.3901,0.1182
16685,COOL,0.500,14,0.4955,0.3907,0.1184
16695,COOL,0.500,14,0.4943,0.3901,0.1182
16705,COOL,0.500,14,0.4943,0.3898,0.1181
16715,COOL,0.500,14,0.4955,0.3907,0.1184
16725,COOL,0.500,14,0.4961,0.3904,0.1183
16736,COOL,0.500,14,0.4949,0.3895,0.1180
16745,COOL,0.500,14,0.4943,0.3895,0.1180
16755,COOL,0.500,14,0.4943,0.3898,0.1181
16765,COOL,0.500,14,0.4943,0.3895,0.1180
16776,COOL,0.500,14,0.4936,0.3892,0.1179
16785,COOL,0.500,14,0.4961,0.3892,0.1179
16795,COOL,0.500,14,0.4955,0.3883,0.1177
16805,COOL,0.500,14,0.4943,0.3889,0.1178
16815,COOL,0.500,14,0.4949,0.3895,0.1180
16825,COOL,0.500,14,0.4949,0.3889,0.1178
16835,COOL,0.500,14,0.4936,0.3886,0.1177
16845,COOL,0.500,14,0.4967,0.3892,0.1179
16855,COOL,0.500,14,0.4936,0.3889,0.1178
16865,COOL,0.500,14,0.4936,0.3883,0.1177
16875,COOL,0.500,14,0.4924,0.3895,0.1180
16885,COOL,0.500,14,0.4943,0.3880,0.1176
16895,COOL,0.500,14,0.4949,0.3886,0.1177
16906,COOL,0.500,14,0.4955,0.3880,0.1176
16915,COOL,0.500,14,0.4979,0.3876,0.1175
16925,COOL,0.500,14,0.4967,0.3883,0.1177
16935,COOL,0.500,14,0.4949,0.3880,0.1176
16946,COOL,0.500,14,0.4918,0.3876,0.1175
16955,COOL,0.500,14,0.4961,0.3886,0.1177
16965,COOL,0.500,14,0.4949,0.3876,0.1175
16975,COOL,0.500,14,0.4967,0.3864,0.1171
16985,COOL,0.500,14,0.4955,0.3880,0.1176
16995,COOL,0.500,14,0.4949,0.3886,0.1177
17005,COOL,0.500,14,0.4961,0.3880,0.1176
17015,COOL,0.500,14,0.4949,0.3870,0.1173
17025,COOL,0.500,14,0.4961,0.3867,0.1172
17035,COOL,0.500,14,0.4949,0.3861,0.1170
17045,COOL,0.500,14,0.4924,0.3870,0.1173
17055,COOL,0.500,14,0.4936,0.3873,0.1174
17065,COOL,0.500,14,0.4943,0.3861,0.1170
17076,COOL,0.500,14,0.4961,0.3867,0.1172
17085,COOL,0.500,14,0.4943,0.3864,0.1171
17095,COOL,0.500,14,0.4949,0.3864,0.1171
17105,COOL,0.500,14,0.4961,0.3864,0.1171
17115,COOL,0.500,14,0.4961,0.3864,0.1171
17125,COOL,0.500,14,0.4949,0.3852,0.1167
17135,COOL,0.500,14,0.4961,0.3861,0.1170
17145,COOL,0.500,14,0.4949,0.3852,0.1167
17155,COOL,0.500,14,0.4973,0.3852,0.1167
17165,COOL,0.500,14,0.4936,0.3858,0.1169
17175,COOL,0.500,14,0.4924,0.3861,0.1170
17185,COOL,0.500,14,0.4967,0.3861,0.1170
17195,COOL,0.500,14,0.4949,0.3849,0.1166
17205,COOL,0.500,14,0.4930,0.3858,0.1169
17215,COOL,0.500,14,0.4967,0.3855,0.1168
17225,COOL,0.500,14,0.4967,0.3849,0.1166
17235,COOL,0.500,14,0.4961,0.3840,0.1164
17246,COOL,0.500,14,0.4936,0.3840,0.1164
17255,COOL,0.500,14,0.4936,0.3852,0.1167
17265,COOL,0.500,14,0.4961,0.3840,0.1164
17275,COOL,0.500,14,0.4943,0.3849,0.1166
17285,COOL,0.500,14,0.4930,0.3849,0.1166
17295,COOL,0.500,14,0.4967,0.3840,0.1164
17305,COOL,0.500,14,0.4943,0.3846,0.1165
17315,COOL,0.500,14,0.4924,0.3840,0.1164
17325,COOL,0.500,14,0.4967,0.3849,0.1166
17335,COOL,0.500,14,0.4943,0.3834,0.1162
17345,COOL,0.500,14,0.4936,0.3849,0.1166
17355,COOL,0.500,14,0.4936,0.3840,0.1164
17365,COOL,0.500,14,0.4949,0.3834,0.1162
17376,COOL,0.500,14,0.4930,0.3837,0.1163
17385,COOL,0.500,14,0.4973,0.3828,0.1160
17395,COOL,0.500,14,0.4949,0.3821,0.1158
17405,COOL,0.500,14,0.4943,0.3837,0.1163
17416,COOL,0.500,14,0.4955,0.3818,0.1157
17425,COOL,0.500,14,0.4943,0.3825,0.1159
17435,COOL,0.500,14,0.4949,0.3825,0.1159
17445,COOL,0.500,14,0.4949,0.3825,0.1159
17455,COOL,0.500,14,0.4955,0.3821,0.1158
17465,COOL,0.500,14,0.4955,0.3821,0.1158
17475,COOL,0.500,14,0.4936,0.3815,0.1156
17485,COOL,0.500,14,0.4961,0.3812,0.1155
17495,COOL,0.500,14,0.4949,0.3818,0.1157
17505,COOL,0.500,14,0.4973,0.3818,0.1157
17515,COOL,0.500,14,0.4943,0.3818,0.1157
17525,COOL,0.500,14,0.4961,0.3815,0.1156
17535,COOL,0.500,14,0.4967,0.3815,0.1156
17546,COOL,0.500,14,0.4949,0.3806,0.1153
17555,COOL,0.500,14,0.4961,0.3806,0.1153
17565,COOL,0.500,14,0.4936,0.3812,0.1155
17575,COOL,0.500,14,0.4949,0.3809,0.1154
17586,COOL,0.500,14,0.4967,0.3803,0.1152
17595,COOL,0.500,14,0.4943,0.3812,0.1155
17605,COOL,0.500,14,0.4949,0.3809,0.1154
17615,COOL,0.500,14,0.4943,0.3806,0.1153
17625,COOL,0.500,14,0.4949,0.3809,0.1154
17635,COOL,0.500,14,0.4949,0.3803,0.1152
17645,COOL,0.500,14,0.4949,0.3803,0.1152
17655,COOL,0.500,14,0.4955,0.3803,0.1152
17665,COOL,0.500,14,0.4949,0.3803,0.1152
17675,COOL,0.500,14,0.4949,0.3800,0.1152
17685,COOL,0.500,14,0.4967,0.3797,0.1151
17695,COOL,0.500,14,0.4943,0.3797,0.1151
17705,COOL,0.500,14,0.4949,0.3791,0.1149
17716,COOL,0.500,14,0.4955,0.3791,0.1149
17725,COOL,0.500,14,0.4943,0.3800,0.1152
17735,COOL,0.500,14,0.4961,0.3797,0.1151
17745,COOL,0.500,14,0.4936,0.3788,0.1148
17755,COOL,0.500,14,0.4967,0.3791,0.1149
17765,COOL,0.500,14,0.4943,0.3788,0.1148
17775,COOL,0.500,14,0.4943,0.3797,0.1151
17785,COOL,0.500,14,0.4943,0.3788,0.1148
17795,COOL,0.500,14,0.4967,0.3788,0.1148
17805,COOL,0.500,14,0.4955,0.3785,0.1147
17815,COOL,0.500,14,0.4949,0.3785,0.1147
17825,COOL,0.500,14,0.4936,0.3785,0.1147
17835,COOL,0.500,14,0.4943,0.3782,0.1146
17845,COOL,0.500,14,0.4955,0.3776,0.1144
17855,COOL,0.500,14,0.4967,0.3779,0.1145
17865,COOL,0.500,14,0.4955,0.3770,0.1142
17875,COOL,0.500,14,0.4955,0.3779,0.1145
17886,COOL,0.500,14,0.4961,0.3770,0.1142
17895,COOL,0.500,14,0.4973,0.3770,0.1142
17905,COOL,0.500,14,0.4936,0.3770,0.1142
17915,COOL,0.500,14,0.4955,0.3773,0.1143
17925,COOL,0.500,14,0.4961,0.3776,0.1144
17935,COOL,0.500,14,0.4955,0.3770,0.1142
17945,COOL,0.500,14,0.4949,0.3773,0.1143
17955,COOL,0.500,14,0.4967,0.3760,0.1140
17965,COOL,0.500,14,0.4943,0.3760,0.1140
17975,COOL,0.500,14,0.4955,0.3763,0.1140
17985,COOL,0.500,14,0.4936,0.3770,0.1142
17995,COOL,0.500,14,0.4961,0.3751,0.1137
18005,COOL,0.500,14,0.4936,0.3763,0.1140
18016,COOL,0.500,14,0.4973,0.3757,0.1139
18025,COOL,0.500,14,0.4967,0.3766,0.1141
18035,COOL,0.500,14,0.4961,0.3751,0.1137
18045,COOL,0.500,14,0.4943,0.3760,0.1140
18056,COOL,0.500,14,0.4967,0.3754,0.1138
18065,COOL,0.500,14,0.4961,0.3760,0.1140
18075,COOL,0.500,14,0.4973,0.3754,0.1138
18085,COOL,0.500,14,0.4949,0.3766,0.1141
18095,COOL,0.500,14,0.4936,0.3751,0.1137
18105,COOL,0.500,14,0.4961,0.3751,0.1137
18115,COOL,0.500,14,0.4955,0.3757,0.1139
18125,COOL,0.500,14,0.4967,0.3739,0.1133
18135,COOL,0.500,14,0.4930,0.3760,0.1140
18145,COOL,0.500,14,0.4955,0.3748,0.1136
18155,COOL,0.500,14,0.4955,0.3748,0.1136
18165,COOL,0.500,14,0.4924,0.3754,0.1138
18175,COOL,0.500,14,0.4943,0.3748,0.1136
18186,COOL,0.500,14,0.4973,0.3733,0.1131
18195,COOL,0.500,14,0.4961,0.3745,0.1135
18205,COOL,0.500,14,0.4943,0.3748,0.1136
18215,COOL,0.500,14,0.4955,0.3733,0.1131
18226,COOL,0.500,14,0.4949,0.3748,0.1136
18235,COOL,0.500,14,0.4961,0.3745,0.1135
18245,COOL,0.500,14,0.4955,0.3742,0.1134
18255,COOL,0.500,14,0.4949,0.3739,0.1133
18265,COOL,0.500,14,0.4955,0.3739,0.1133
18275,COOL,0.500,14,0.4955,0.3742,0.1134
18285,COOL,0.500,14,0.4973,0.3733,0.1131
18295,COOL,0.500,14,0.4961,0.3727,0.1129
18305,COOL,0.500,14,0.4955,0.3742,0.1134
18315,COOL,0.500,14,0.4955,0.3733,0.1131
18325,COOL,0.500,14,0.4961,0.3727,0.1129
18335,COOL,0.500,14,0.4967,0.3730,0.1130
18345,COOL,0.500,14,0.4949,0.3727,0.1129
18356,COOL,0.500,14,0.4967,0.3718,0.1127
18365,COOL,0.500,14,0.4955,0.3727,0.1129
18375,COOL,0.500,14,0.4949,0.3724,0.1128
18385,COOL,0.500,14,0.4949,0.3727,0.1129
18395,COOL,0.500,14,0.4943,0.3721,0.1127
18405,COOL,0.500,14,0.4943,0.3721,0.1127
18415,COOL,0.500,14,0.4936,0.3721,0.1127
18425,COOL,0.500,14,0.4961,0.3721,0.1127
18435,COOL,0.500,14,0.4943,0.3733,0.1131
18445,COOL,0.500,14,0.4949,0.3721,0.1127
18455,COOL,0.500,14,0.4967,0.3715,0.1126
18465,COOL,0.500,14,0.4949,0.3718,0.1127
18475,COOL,0.500,14,0.4955,0.3715,0.1126
18485,COOL,0.500,14,0.4943,0.3718,0.1127
18495,COOL,0.500,14,0.4949,0.3715,0.1126
18505,COOL,0.500,14,0.4973,0.3721,0.1127
18515,COOL,0.500,14,0.4936,0.3715,0.1126
18526,COOL,0.500,14,0.4955,0.3712,0.1125
18535,COOL,0.500,14,0.4936,0.3712,0.1125
18545,COOL,0.500,14,0.4961,0.3715,0.1126
18555,COOL,0.500,14,0.4949,0.3721,0.1127
18565,COOL,0.500,14,0.4943,0.3712,0.1125
18575,COOL,0.500,14,0.4967,0.3702,0.1122
18585,COOL,0.500,14,0.4936,0.3712,0.1125
18595,COOL,0.500,14,0.4961,0.3705,0.1123
18605,COOL,0.500,14,0.4979,0.3705,0.1123
18615,COOL,0.500,14,0.4936,0.3708,0.1124
18625,COOL,0.500,14,0.4955,0.3702,0.1122
18635,COOL,0.500,14,0.4967,0.3699,0.1121
18645,COOL,0.500,14,0.4973,0.3702,0.1122
18656,COOL,0.500,14,0.4955,0.3708,0.1124
18665,COOL,0.500,14,0.4967,0.3705,0.1123
18675,COOL,0.500,14,0.4943,0.3696,0.1120
18685,COOL,0.500,14,0.4955,0.3705,0.1123
18696,COOL,0.500,14,0.4949,0.3699,0.1121
18705,COOL,0.500,14,0.4943,0.3699,0.1121
18715,COOL,0.500,14,0.4955,0.3699,0.1121
18725,COOL,0.500,14,0.4949,0.3705,0.1123
18735,COOL,0.500,14,0.4949,0.3696,0.1120
18745,COOL,0.500,14,0.4949,0.3696,0.1120
18755,COOL,0.500,14,0.4949,0.3693,0.1119
18765,COOL,0.500,14,0.4955,0.3702,0.1122
18775,COOL,0.500,14,0.4955,0.3687,0.1117
18785,COOL,0.500,14,0.4967,0.3690,0.1118
18795,COOL,0.500,14,0.4936,0.3699,0.1121
18805,COOL,0.500,14,0.4949,0.3693,0.1119
18815,COOL,0.500,14,0.4955,0.3693,0.1119
18826,COOL,0.500,14,0.4955,0.3690,0.1118
18835,COOL,0.500,14,0.4955,0.3684,0.1116
18845,COOL,0.500,14,0.4961,0.3687,0.1117
18855,COOL,0.500,14,0.4949,0.3687,0.1117
18866,COOL,0.500,14,0.4961,0.3681,0.1115
18875,COOL,0.500,14,0.4949,0.3678,0.1115
18885,COOL,0.500,14,0.4936,0.3681,0.1115
18895,COOL,0.500,14,0.4967,0.3672,0.1113
