# BEGIN cycle heat=3.500V/100ms cool=0.500V/3000ms x10
t_ms,phase,target_v,wiper,vldo_v,isns_v,current_a
9925,COOL,0.500,14,0.4961,0.3690,0.1118
9935,COOL,0.500,14,0.4979,0.3684,0.1116
9945,COOL,0.500,14,0.4979,0.3687,0.1117
9955,COOL,0.500,14,0.4979,0.3690,0.1118
9965,COOL,0.500,14,0.4955,0.3687,0.1117
9975,COOL,0.500,14,0.4973,0.3690,0.1118
9985,COOL,0.500,14,0.4979,0.3687,0.1117
9995,COOL,0.500,14,0.4973,0.3687,0.1117
10005,COOL,0.500,14,0.4979,0.3699,0.1121
10015,COOL,0.500,14,0.4967,0.3696,0.1120
10025,COOL,0.500,14,0.4967,0.3684,0.1116
10036,COOL,0.500,14,0.4967,0.3684,0.1116
10045,COOL,0.500,14,0.4973,0.3684,0.1116
10055,COOL,0.500,14,0.4979,0.3684,0.1116
10065,COOL,0.500,14,0.4985,0.3687,0.1117
10075,COOL,0.500,14,0.4979,0.3681,0.1115
10085,COOL,0.500,14,0.4973,0.3675,0.1114
10095,COOL,0.500,14,0.4979,0.3699,0.1121
10105,COOL,0.500,14,0.4955,0.3684,0.1116
10115,COOL,0.500,14,0.4949,0.3687,0.1117
10125,COOL,0.500,14,0.4955,0.3690,0.1118
10135,COOL,0.500,14,0.4973,0.3699,0.1121
10145,COOL,0.500,14,0.4967,0.3684,0.1116
10155,COOL,0.500,14,0.4973,0.3693,0.1119
10165,COOL,0.500,14,0.4979,0.3678,0.1115
10175,COOL,0.500,14,0.4979,0.3675,0.1114
10185,COOL,0.500,14,0.4973,0.3681,0.1115
10195,COOL,0.500,14,0.4973,0.3687,0.1117
10206,COOL,0.500,14,0.4973,0.3693,0.1119
10215,COOL,0.500,14,0.4973,0.3696,0.1120
10225,COOL,0.500,14,0.4961,0.3687,0.1117
10235,COOL,0.500,14,0.4979,0.3696,0.1120
10245,COOL,0.500,14,0.4973,0.3690,0.1118
10255,COOL,0.500,14,0.4979,0.3690,0.1118
10265,COOL,0.500,14,0.4973,0.3696,0.1120
10275,COOL,0.500,14,0.4973,0.3684,0.1116
10285,COOL,0.500,14,0.4985,0.3687,0.1117
10295,COOL,0.500,14,0.4955,0.3678,0.1115
10305,COOL,0.500,14,0.4979,0.3696,0.1120
10315,COOL,0.500,14,0.4967,0.3681,0.1115
10325,COOL,0.500,14,0.4949,0.3678,0.1115
10336,COOL,0.500,14,0.4955,0.3678,0.1115
10345,COOL,0.500,14,0.4955,0.3678,0.1115
10355,COOL,0.500,14,0.4985,0.3690,0.1118
10365,COOL,0.500,14,0.4985,0.3693,0.1119
10376,COOL,0.500,14,0.4973,0.3687,0.1117
10385,COOL,0.500,14,0.4973,0.3687,0.1117
10395,COOL,0.500,14,0.4967,0.3666,0.1111
10405,COOL,0.500,14,0.4967,0.3675,0.1114
10415,COOL,0.500,14,0.4979,0.3690,0.1118
10425,COOL,0.500,14,0.4967,0.3693,0.1119
10435,COOL,0.500,14,0.4979,0.3684,0.1116
10445,COOL,0.500,14,0.4961,0.3678,0.1115
10455,COOL,0.500,14,0.4967,0.3678,0.1115
10465,COOL,0.500,14,0.4985,0.3678,0.1115
10475,COOL,0.500,14,0.4967,0.3678,0.1115
10485,COOL,0.500,14,0.4967,0.3687,0.1117
10495,COOL,0.500,14,0.4949,0.3675,0.1114
10506,COOL,0.500,14,0.4985,0.3690,0.1118
10515,COOL,0.500,14,0.4979,0.3675,0.1114
10525,COOL,0.500,14,0.4985,0.3675,0.1114
10535,COOL,0.500,14,0.4979,0.3681,0.1115
10546,COOL,0.500,14,0.4973,0.3687,0.1117
10555,COOL,0.500,14,0.4961,0.3681,0.1115
10565,COOL,0.500,14,0.4973,0.3672,0.1113
10575,COOL,0.500,14,0.4979,0.3681,0.1115
10585,COOL,0.500,14,0.4985,0.3678,0.1115
10595,COOL,0.500,14,0.4973,0.3675,0.1114
10605,COOL,0.500,14,0.4961,0.3687,0.1117
10615,COOL,0.500,14,0.4967,0.3678,0.1115
10625,COOL,0.500,14,0.4967,0.3672,0.1113
10635,COOL,0.500,14,0.4979,0.3675,0.1114
10645,COOL,0.500,14,0.4973,0.3675,0.1114
10655,COOL,0.500,14,0.4967,0.3681,0.1115
10665,COOL,0.500,14,0.4967,0.3681,0.1115
10676,COOL,0.500,14,0.4973,0.3672,0.1113
10685,COOL,0.500,14,0.4955,0.3681,0.1115
10695,COOL,0.500,14,0.4979,0.3687,0.1117
10705,COOL,0.500,14,0.4973,0.3678,0.1115
10715,COOL,0.500,14,0.4979,0.3690,0.1118
10725,COOL,0.500,14,0.4985,0.3681,0.1115
10735,COOL,0.500,14,0.4979,0.3675,0.1114
10745,COOL,0.500,14,0.4967,0.3672,0.1113
10755,COOL,0.500,14,0.4973,0.3678,0.1115
10765,COOL,0.500,14,0.4967,0.3672,0.1113
10775,COOL,0.500,14,0.4973,0.3681,0.1115
10785,COOL,0.500,14,0.4967,0.3681,0.1115
10795,COOL,0.500,14,0.4967,0.3687,0.1117
10805,COOL,0.500,14,0.4979,0.3669,0.1112
10815,COOL,0.500,14,0.4973,0.3666,0.1111
10825,COOL,0.500,14,0.4967,0.3663,0.1110
10835,COOL,0.500,14,0.4973,0.3672,0.1113
10846,COOL,0.500,14,0.4985,0.3678,0.1115
10855,COOL,0.500,14,0.4955,0.3684,0.1116
10865,COOL,0.500,14,0.4967,0.3678,0.1115
10875,COOL,0.500,14,0.4967,0.3675,0.1114
10885,COOL,0.500,14,0.4973,0.3672,0.1113
10895,COOL,0.500,14,0.4973,0.3669,0.1112
10905,COOL,0.500,14,0.4973,0.3675,0.1114
10915,COOL,0.500,14,0.4979,0.3678,0.1115
10925,COOL,0.500,14,0.4961,0.3678,0.1115
10935,COOL,0.500,14,0.4967,0.3687,0.1117
10945,COOL,0.500,14,0.4979,0.3666,0.1111
10955,COOL,0.500,14,0.4967,0.3672,0.1113
10965,COOL,0.500,14,0.4973,0.3678,0.1115
10976,COOL,0.500,14,0.4985,0.3675,0.1114
10985,COOL,0.500,14,0.4979,0.3669,0.1112
10995,COOL,0.500,14,0.4961,0.3672,0.1113
11005,COOL,0.500,14,0.4985,0.3672,0.1113
11016,COOL,0.500,14,0.4961,0.3672,0.1113
11025,COOL,0.500,14,0.4979,0.3666,0.1111
11035,COOL,0.500,14,0.4967,0.3678,0.1115
11045,COOL,0.500,14,0.4985,0.3675,0.1114
11055,COOL,0.500,14,0.4979,0.3669,0.1112
11065,COOL,0.500,14,0.4979,0.3678,0.1115
11075,COOL,0.500,14,0.4967,0.3687,0.1117
11085,COOL,0.500,14,0.4967,0.3675,0.1114
11095,COOL,0.500,14,0.4955,0.3672,0.1113
11105,COOL,0.500,14,0.4967,0.3666,0.1111
11115,COOL,0.500,14,0.4967,0.3672,0.1113
11125,COOL,0.500,14,0.4979,0.3666,0.1111
11135,COOL,0.500,14,0.4967,0.3669,0.1112
11146,COOL,0.500,14,0.4967,0.3672,0.1113
11155,COOL,0.500,14,0.4967,0.3675,0.1114
11165,COOL,0.500,14,0.4985,0.3684,0.1116
11175,COOL,0.500,14,0.4973,0.3681,0.1115
11186,COOL,0.500,14,0.4973,0.3666,0.1111
11195,COOL,0.500,14,0.4967,0.3663,0.1110
11205,COOL,0.500,14,0.4979,0.3681,0.1115
11215,COOL,0.500,14,0.4979,0.3672,0.1113
11225,COOL,0.500,14,0.4973,0.3669,0.1112
11235,COOL,0.500,14,0.4973,0.3678,0.1115
11245,COOL,0.500,14,0.4979,0.3672,0.1113
11255,COOL,0.500,14,0.4967,0.3669,0.1112
11265,COOL,0.500,14,0.4955,0.3666,0.1111
11275,COOL,0.500,14,0.4967,0.3666,0.1111
11285,COOL,0.500,14,0.4973,0.3675,0.1114
11295,COOL,0.500,14,0.4985,0.3687,0.1117
11305,COOL,0.500,14,0.4979,0.3681,0.1115
11316,COOL,0.500,14,0.4979,0.3672,0.1113
11325,COOL,0.500,14,0.4955,0.3669,0.1112
11335,COOL,0.500,14,0.4967,0.3669,0.1112
11345,COOL,0.500,14,0.4949,0.3672,0.1113
11355,COOL,0.500,14,0.4973,0.3669,0.1112
11365,COOL,0.500,14,0.4979,0.3663,0.1110
11375,COOL,0.500,14,0.4979,0.3675,0.1114
11385,COOL,0.500,14,0.4985,0.3669,0.1112
11395,COOL,0.500,14,0.4967,0.3669,0.1112
11405,COOL,0.500,14,0.4985,0.3684,0.1116
11415,COOL,0.500,14,0.4973,0.3681,0.1115
11425,COOL,0.500,14,0.4961,0.3681,0.1115
11435,COOL,0.500,14,0.4973,0.3678,0.1115
11445,COOL,0.500,14,0.4967,0.3669,0.1112
11455,COOL,0.500,14,0.4967,0.3666,0.1111
11465,COOL,0.500,14,0.4967,0.3669,0.1112
11475,COOL,0.500,14,0.4967,0.3678,0.1115
11486,COOL,0.500,14,0.4985,0.3678,0.1115
11495,COOL,0.500,14,0.4985,0.3678,0.1115
11505,COOL,0.500,14,0.4979,0.3669,0.1112
11515,COOL,0.500,14,0.4943,0.3675,0.1114
11525,COOL,0.500,14,0.4955,0.3669,0.1112
11535,COOL,0.500,14,0.4979,0.3669,0.1112
11545,COOL,0.500,14,0.4979,0.3675,0.1114
11555,COOL,0.500,14,0.4979,0.3663,0.1110
11565,COOL,0.500,14,0.4979,0.3678,0.1115
11575,COOL,0.500,14,0.4973,0.3675,0.1114
11585,COOL,0.500,14,0.4973,0.3669,0.1112
11595,COOL,0.500,14,0.4985,0.3684,0.1116
11605,COOL,0.500,14,0.4979,0.3681,0.1115
11616,COOL,0.500,14,0.4985,0.3678,0.1115
11625,COOL,0.500,14,0.4955,0.3675,0.1114
11635,COOL,0.500,14,0.4961,0.3672,0.1113
11645,COOL,0.500,14,0.4961,0.3669,0.1112
11656,COOL,0.500,14,0.4967,0.3669,0.1112
11665,COOL,0.500,14,0.4985,0.3669,0.1112
11675,COOL,0.500,14,0.4979,0.3663,0.1110
11685,COOL,0.500,14,0.4979,0.3672,0.1113
11695,COOL,0.500,14,0.4973,0.3672,0.1113
11705,COOL,0.500,14,0.4985,0.3678,0.1115
11715,COOL,0.500,14,0.4973,0.3672,0.1113
11725,COOL,0.500,14,0.4967,0.3675,0.1114
11735,COOL,0.500,14,0.4985,0.3672,0.1113
11745,COOL,0.500,14,0.4973,0.3678,0.1115
11755,COOL,0.500,14,0.4973,0.3672,0.1113
11765,COOL,0.500,14,0.4967,0.3672,0.1113
11775,COOL,0.500,14,0.4973,0.3684,0.1116
11786,COOL,0.500,14,0.4973,0.3669,0.1112
11795,COOL,0.500,14,0.4979,0.3675,0.1114
11805,COOL,0.500,14,0.4979,0.3681,0.1115
11815,COOL,0.500,14,0.4979,0.3687,0.1117
11826,COOL,0.500,14,0.4967,0.3684,0.1116
11835,COOL,0.500,14,0.4973,0.3681,0.1115
11845,COOL,0.500,14,0.4979,0.3672,0.1113
11855,COOL,0.500,14,0.4961,0.3678,0.1115
11865,COOL,0.500,14,0.4979,0.3675,0.1114
11875,COOL,0.500,14,0.4985,0.3678,0.1115
11885,COOL,0.500,14,0.4985,0.3693,0.1119
11895,COOL,0.500,14,0.4973,0.3663,0.1110
11905,COOL,0.500,14,0.4979,0.3666,0.1111
11915,COOL,0.500,14,0.4967,0.3672,0.1113
11925,COOL,0.500,14,0.4955,0.3669,0.1112
11935,COOL,0.500,14,0.4985,0.3675,0.1114
11945,COOL,0.500,14,0.4961,0.3678,0.1115
11956,COOL,0.500,14,0.4991,0.3666,0.1111
11965,COOL,0.500,14,0.4979,0.3672,0.1113
11975,COOL,0.500,14,0.4973,0.3687,0.1117
11985,COOL,0.500,14,0.4967,0.3672,0.1113
11995,COOL,0.500,14,0.4961,0.3678,0.1115
12005,COOL,0.500,14,0.4973,0.3672,0.1113
12015,COOL,0.500,14,0.4967,0.3678,0.1115
12025,COOL,0.500,14,0.4961,0.3675,0.1114
12035,COOL,0.500,14,0.4979,0.3660,0.1109
12045,COOL,0.500,14,0.4936,0.3675,0.1114
12055,COOL,0.500,14,0.4961,0.3663,0.1110
12065,COOL,0.500,14,0.4967,0.3672,0.1113
12075,COOL,0.500,14,0.4973,0.3678,0.1115
12085,COOL,0.500,14,0.4961,0.3663,0.1110
12095,COOL,0.500,14,0.4967,0.3663,0.1110
12105,COOL,0.500,14,0.4961,0.3657,0.1108
12115,COOL,0.500,14,0.4979,0.3678,0.1115
12126,COOL,0.500,14,0.4979,0.3681,0.1115
12135,COOL,0.500,14,0.4991,0.3678,0.1115
12145,COOL,0.500,14,0.4973,0.3672,0.1113
12155,COOL,0.500,14,0.4985,0.3684,0.1116
12165,COOL,0.500,14,0.4967,0.3681,0.1115
12175,COOL,0.500,14,0.4967,0.3678,0.1115
12185,COOL,0.500,14,0.4973,0.3678,0.1115
12195,COOL,0.500,14,0.4967,0.3681,0.1115
12205,COOL,0.500,14,0.4973,0.3669,0.1112
12215,COOL,0.500,14,0.4973,0.3672,0.1113
12225,COOL,0.500,14,0.4967,0.3675,0.1114
12235,COOL,0.500,14,0.4967,0.3675,0.1114
12245,COOL,0.500,14,0.4979,0.3666,0.1111
12256,COOL,0.500,14,0.4985,0.3675,0.1114
12265,COOL,0.500,14,0.4979,0.3666,0.1111
12275,COOL,0.500,14,0.4973,0.3666,0.1111
12285,COOL,0.500,14,0.4967,0.3678,0.1115
12296,COOL,0.500,14,0.4979,0.3675,0.1114
12305,COOL,0.500,14,0.4985,0.3669,0.1112
12315,COOL,0.500,14,0.4967,0.3669,0.1112
12325,COOL,0.500,14,0.4979,0.3672,0.1113
12335,COOL,0.500,14,0.4973,0.3675,0.1114
12345,COOL,0.500,14,0.4979,0.3669,0.1112
12355,COOL,0.500,14,0.4961,0.3675,0.1114
12365,COOL,0.500,14,0.4961,0.3669,0.1112
12375,COOL,0.500,14,0.4955,0.3675,0.1114
12385,COOL,0.500,14,0.4973,0.3672,0.1113
12395,COOL,0.500,14,0.4973,0.3653,0.1107
12405,COOL,0.500,14,0.4973,0.3663,0.1110
12415,COOL,0.500,14,0.4973,0.3672,0.1113
12426,COOL,0.500,14,0.4967,0.3669,0.1112
12435,COOL,0.500,14,0.4985,0.3669,0.1112
12442,HEAT,3.500,96,3.4903,2.5538,0.7739
12451,HEAT,3.500,96,3.4946,2.5583,0.7753
12461,HEAT,3.500,96,3.4940,2.5568,0.7748
12471,HEAT,3.500,96,3.4922,2.5587,0.7753
12481,HEAT,3.500,96,3.4916,2.5599,0.7757
12491,HEAT,3.500,96,3.4940,2.5617,0.7763
12501,HEAT,3.500,96,3.4916,2.5626,0.7766
12512,HEAT,3.500,96,3.4922,2.5654,0.7774
12521,HEAT,3.500,96,3.4916,2.5678,0.7781
12531,HEAT,3.500,96,3.4946,2.5684,0.7783
12541,HEAT,3.500,96,3.4891,2.5755,0.7804
12548,COOL,0.500,14,0.5382,0.3699,0.1121
12557,COOL,0.500,14,0.4979,0.3712,0.1125
12567,COOL,0.500,14,0.4973,0.3702,0.1122
12577,COOL,0.500,14,0.4979,0.3699,0.1121
12587,COOL,0.500,14,0.4985,0.3702,0.1122
12597,COOL,0.500,14,0.4967,0.3693,0.1119
12607,COOL,0.500,14,0.4979,0.3705,0.1123
12617,COOL,0.500,14,0.4967,0.3696,0.1120
12627,COOL,0.500,14,0.4973,0.3699,0.1121
12638,COOL,0.500,14,0.4949,0.3699,0.1121
12647,COOL,0.500,14,0.4967,0.3687,0.1117
12657,COOL,0.500,14,0.4979,0.3693,0.1119
12667,COOL,0.500,14,0.4973,0.3702,0.1122
12677,COOL,0.500,14,0.4949,0.3696,0.1120
12687,COOL,0.500,14,0.4973,0.3702,0.1122
12697,COOL,0.500,14,0.4961,0.3696,0.1120
12707,COOL,0.500,14,0.4967,0.3693,0.1119
12717,COOL,0.500,14,0.4967,0.3690,0.1118
12727,COOL,0.500,14,0.4967,0.3687,0.1117
12737,COOL,0.500,14,0.4967,0.3687,0.1117
12747,COOL,0.500,14,0.4961,0.3684,0.1116
12757,COOL,0.500,14,0.4979,0.3693,0.1119
12768,COOL,0.500,14,0.4985,0.3699,0.1121
12777,COOL,0.500,14,0.4979,0.3693,0.1119
12787,COOL,0.500,14,0.4961,0.3690,0.1118
12797,COOL,0.500,14,0.4967,0.3681,0.1115
12808,COOL,0.500,14,0.4973,0.3690,0.1118
12817,COOL,0.500,14,0.4979,0.3687,0.1117
12827,COOL,0.500,14,0.4985,0.3690,0.1118
12837,COOL,0.500,14,0.4979,0.3684,0.1116
12847,COOL,0.500,14,0.4961,0.3678,0.1115
12857,COOL,0.500,14,0.4967,0.3690,0.1118
12867,COOL,0.500,14,0.4985,0.3696,0.1120
12877,COOL,0.500,14,0.4979,0.3687,0.1117
12887,COOL,0.500,14,0.4961,0.3690,0.1118
12897,COOL,0.500,14,0.4967,0.3678,0.1115
12907,COOL,0.500,14,0.4985,0.3690,0.1118
12917,COOL,0.500,14,0.4955,0.3687,0.1117
12927,COOL,0.500,14,0.4967,0.3678,0.1115
12938,COOL,0.500,14,0.4943,0.3678,0.1115
12947,COOL,0.500,14,0.4979,0.3684,0.1116
12957,COOL,0.500,14,0.4973,0.3681,0.1115
12967,COOL,0.500,14,0.4985,0.3681,0.1115
12978,COOL,0.500,14,0.4979,0.3693,0.1119
12987,COOL,0.500,14,0.4973,0.3678,0.1115
12997,COOL,0.500,14,0.4973,0.3684,0.1116
13007,COOL,0.500,14,0.4979,0.3684,0.1116
13017,COOL,0.500,14,0.4961,0.3687,0.1117
13027,COOL,0.500,14,0.4967,0.3684,0.1116
13037,COOL,0.500,14,0.4961,0.3696,0.1120
13047,COOL,0.500,14,0.4961,0.3690,0.1118
13057,COOL,0.500,14,0.4979,0.3681,0.1115
13067,COOL,0.500,14,0.4961,0.3681,0.1115
13077,COOL,0.500,14,0.4955,0.3693,0.1119
13087,COOL,0.500,14,0.4973,0.3675,0.1114
13097,COOL,0.500,14,0.4979,0.3684,0.1116
13108,COOL,0.500,14,0.4985,0.3687,0.1117
13117,COOL,0.500,14,0.4967,0.3675,0.1114
13127,COOL,0.500,14,0.4973,0.3672,0.1113
13137,COOL,0.500,14,0.4979,0.3690,0.1118
13147,COOL,0.500,14,0.4967,0.3684,0.1116
13157,COOL,0.500,14,0.4979,0.3669,0.1112
13167,COOL,0.500,14,0.4936,0.3678,0.1115
13177,COOL,0.500,14,0.4967,0.3678,0.1115
13187,COOL,0.500,14,0.4955,0.3681,0.1115
13197,COOL,0.500,14,0.4967,0.3687,0.1117
13207,COOL,0.500,14,0.4973,0.3669,0.1112
13217,COOL,0.500,14,0.4979,0.3681,0.1115
13227,COOL,0.500,14,0.4961,0.3669,0.1112
13237,COOL,0.500,14,0.4967,0.3669,0.1112
13247,COOL,0.500,14,0.4985,0.3681,0.1115
13257,COOL,0.500,14,0.4979,0.3684,0.1116
13267,COOL,0.500,14,0.4979,0.3681,0.1115
13278,COOL,0.500,14,0.4979,0.3687,0.1117
13287,COOL,0.500,14,0.4985,0.3687,0.1117
13297,COOL,0.500,14,0.4973,0.3675,0.1114
13307,COOL,0.500,14,0.4973,0.3678,0.1115
13317,COOL,0.500,14,0.4985,0.3681,0.1115
13327,COOL,0.500,14,0.4973,0.3681,0.1115
13337,COOL,0.500,14,0.4967,0.3684,0.1116
13347,COOL,0.500,14,0.4979,0.3669,0.1112
13357,COOL,0.500,14,0.4967,0.3675,0.1114
13367,COOL,0.500,14,0.4967,0.3678,0.1115
13377,COOL,0.500,14,0.4949,0.3678,0.1115
13387,COOL,0.500,14,0.4973,0.3687,0.1117
13397,COOL,0.500,14,0.4973,0.3678,0.1115
13408,COOL,0.500,14,0.4979,0.3678,0.1115
13417,COOL,0.500,14,0.4967,0.3669,0.1112
13427,COOL,0.500,14,0.4961,0.3675,0.1114
13437,COOL,0.500,14,0.4961,0.3672,0.1113
13448,COOL,0.500,14,0.4967,0.3675,0.1114
13457,COOL,0.500,14,0.4973,0.3672,0.1113
13467,COOL,0.500,14,0.4973,0.3669,0.1112
13477,COOL,0.500,14,0.4967,0.3678,0.1115
13487,COOL,0.500,14,0.4973,0.3690,0.1118
13497,COOL,0.500,14,0.4985,0.3678,0.1115
13507,COOL,0.500,14,0.4961,0.3672,0.1113
13517,COOL,0.500,14,0.4967,0.3678,0.1115
13527,COOL,0.500,14,0.4979,0.3672,0.1113
13537,COOL,0.500,14,0.4973,0.3690,0.1118
13547,COOL,0.500,14,0.4979,0.3672,0.1113
13557,COOL,0.500,14,0.4967,0.3678,0.1115
13567,COOL,0.500,14,0.4967,0.3672,0.1113
13578,COOL,0.500,14,0.4967,0.3678,0.1115
13587,COOL,0.500,14,0.4979,0.3675,0.1114
13597,COOL,0.500,14,0.4955,0.3663,0.1110
13607,COOL,0.500,14,0.4967,0.3666,0.1111
13618,COOL,0.500,14,0.4961,0.3678,0.1115
13627,COOL,0.500,14,0.4973,0.3681,0.1115
13637,COOL,0.500,14,0.4961,0.3678,0.1115
13647,COOL,0.500,14,0.4955,0.3669,0.1112
13657,COOL,0.500,14,0.4973,0.3675,0.1114
13667,COOL,0.500,14,0.4973,0.3681,0.1115
13677,COOL,0.500,14,0.4961,0.3675,0.1114
13687,COOL,0.500,14,0.4955,0.3666,0.1111
13697,COOL,0.500,14,0.4961,0.3675,0.1114
13707,COOL,0.500,14,0.4979,0.3666,0.1111
13717,COOL,0.500,14,0.4955,0.3669,0.1112
13727,COOL,0.500,14,0.4961,0.3675,0.1114
13737,COOL,0.500,14,0.4961,0.3672,0.1113
13748,COOL,0.500,14,0.4973,0.3669,0.1112
13757,COOL,0.500,14,0.4979,0.3666,0.1111
13767,COOL,0.500,14,0.4961,0.3669,0.1112
13777,COOL,0.500,14,0.4955,0.3669,0.1112
13787,COOL,0.500,14,0.4967,0.3681,0.1115
13797,COOL,0.500,14,0.4979,0.3675,0.1114
13807,COOL,0.500,14,0.4967,0.3663,0.1110
13817,COOL,0.500,14,0.4967,0.3678,0.1115
13827,COOL,0.500,14,0.4961,0.3669,0.1112
13837,COOL,0.500,14,0.4961,0.3660,0.1109
13847,COOL,0.500,14,0.4967,0.3660,0.1109
13857,COOL,0.500,14,0.4979,0.3669,0.1112
13867,COOL,0.500,14,0.4961,0.3675,0.1114
13877,COOL,0.500,14,0.4979,0.3669,0.1112
13887,COOL,0.500,14,0.4967,0.3666,0.1111
13897,COOL,0.500,14,0.4955,0.3669,0.1112
13907,COOL,0.500,14,0.4967,0.3666,0.1111
13918,COOL,0.500,14,0.4967,0.3669,0.1112
13927,COOL,0.500,14,0.4967,0.3663,0.1110
13937,COOL,0.500,14,0.4961,0.3672,0.1113
13947,COOL,0.500,14,0.4955,0.3669,0.1112
13957,COOL,0.500,14,0.4961,0.3669,0.1112
13967,COOL,0.500,14,0.4949,0.3663,0.1110
13977,COOL,0.500,14,0.4973,0.3663,0.1110
13987,COOL,0.500,14,0.4967,0.3675,0.1114
13997,COOL,0.500,14,0.4961,0.3672,0.1113
14007,COOL,0.500,14,0.4967,0.3663,0.1110
14017,COOL,0.500,14,0.4955,0.3666,0.1111
14027,COOL,0.500,14,0.4961,0.3678,0.1115
14037,COOL,0.500,14,0.4967,0.3669,0.1112
14048,COOL,0.500,14,0.4973,0.3687,0.1117
14057,COOL,0.500,14,0.4973,0.3669,0.1112
14067,COOL,0.500,14,0.4967,0.3672,0.1113
14077,COOL,0.500,14,0.4961,0.3669,0.1112
14088,COOL,0.500,14,0.4973,0.3678,0.1115
14097,COOL,0.500,14,0.4979,0.3669,0.1112
14107,COOL,0.500,14,0.4967,0.3666,0.1111
14117,COOL,0.500,14,0.4973,0.3672,0.1113
14127,COOL,0.500,14,0.4973,0.3681,0.1115
14137,COOL,0.500,14,0.4961,0.3666,0.1111
14147,COOL,0.500,14,0.4961,0.3663,0.1110
14157,COOL,0.500,14,0.4973,0.3672,0.1113
14167,COOL,0.500,14,0.4967,0.3675,0.1114
14177,COOL,0.500,14,0.4943,0.3669,0.1112
14187,COOL,0.500,14,0.4973,0.3669,0.1112
14197,COOL,0.500,14,0.4973,0.3669,0.1112
14207,COOL,0.500,14,0.4979,0.3672,0.1113
14218,COOL,0.500,14,0.4973,0.3669,0.1112
14227,COOL,0.500,14,0.4973,0.3666,0.1111
14237,COOL,0.500,14,0.4961,0.3672,0.1113
14247,COOL,0.500,14,0.4973,0.3669,0.1112
14258,COOL,0.500,14,0.4985,0.3669,0.1112
14267,COOL,0.500,14,0.4973,0.3675,0.1114
14277,COOL,0.500,14,0.4961,0.3660,0.1109
14287,COOL,0.500,14,0.4979,0.3672,0.1113
14297,COOL,0.500,14,0.4979,0.3669,0.1112
14307,COOL,0.500,14,0.4967,0.3672,0.1113
14317,COOL,0.500,14,0.4973,0.3675,0.1114
14327,COOL,0.500,14,0.4979,0.3669,0.1112
14337,COOL,0.500,14,0.4973,0.3660,0.1109
14347,COOL,0.500,14,0.4955,0.3669,0.1112
14357,COOL,0.500,14,0.4973,0.3675,0.1114
14367,COOL,0.500,14,0.4985,0.3669,0.1112
14377,COOL,0.500,14,0.4967,0.3657,0.1108
14388,COOL,0.500,14,0.4967,0.3666,0.1111
14397,COOL,0.500,14,0.4973,0.3672,0.1113
14407,COOL,0.500,14,0.4991,0.3669,0.1112
14417,COOL,0.500,14,0.4973,0.3663,0.1110
14427,COOL,0.500,14,0.4967,0.3669,0.1112
14437,COOL,0.500,14,0.4961,0.3669,0.1112
14447,COOL,0.500,14,0.4979,0.3669,0.1112
14457,COOL,0.500,14,0.4961,0.3666,0.1111
14467,COOL,0.500,14,0.4949,0.3669,0.1112
14477,COOL,0.500,14,0.4973,0.3672,0.1113
14487,COOL,0.500,14,0.4967,0.3669,0.1112
14497,COOL,0.500,14,0.4955,0.3669,0.1112
14507,COOL,0.500,14,0.4961,0.3672,0.1113
14517,COOL,0.500,14,0.4973,0.3678,0.1115
14527,COOL,0.500,14,0.4930,0.3669,0.1112
14537,COOL,0.500,14,0.4961,0.3663,0.1110
14547,COOL,0.500,14,0.4979,0.3678,0.1115
14558,COOL,0.500,14,0.4967,0.3672,0.1113
14567,COOL,0.500,14,0.4967,0.3666,0.1111
14577,COOL,0.500,14,0.4955,0.3681,0.1115
14587,COOL,0.500,14,0.4973,0.3675,0.1114
14597,COOL,0.500,14,0.4961,0.3675,0.1114
14607,COOL,0.500,14,0.4973,0.3666,0.1111
14617,COOL,0.500,14,0.4955,0.3681,0.1115
14627,COOL,0.500,14,0.4967,0.3684,0.1116
14637,COOL,0.500,14,0.4973,0.3669,0.1112
14647,COOL,0.500,14,0.4955,0.3669,0.1112
14657,COOL,0.500,14,0.4967,0.3675,0.1114
14667,COOL,0.500,14,0.4973,0.3666,0.1111
14677,COOL,0.500,14,0.4979,0.3672,0.1113
14688,COOL,0.500,14,0.4979,0.3675,0.1114
14697,COOL,0.500,14,0.4985,0.3678,0.1115
14707,COOL,0.500,14,0.4985,0.3675,0.1114
14717,COOL,0.500,14,0.4985,0.3672,0.1113
14728,COOL,0.500,14,0.4979,0.3684,0.1116
14737,COOL,0.500,14,0.4973,0.3675,0.1114
14747,COOL,0.500,14,0.4979,0.3669,0.1112
14757,COOL,0.500,14,0.4955,0.3666,0.1111
14767,COOL,0.500,14,0.4973,0.3666,0.1111
14777,COOL,0.500,14,0.4979,0.3660,0.1109
14787,COOL,0.500,14,0.4967,0.3666,0.1111
14797,COOL,0.500,14,0.4961,0.3669,0.1112
14807,COOL,0.500,14,0.4967,0.3669,0.1112
14817,COOL,0.500,14,0.4955,0.3666,0.1111
14827,COOL,0.500,14,0.4955,0.3666,0.1111
14837,COOL,0.500,14,0.4961,0.3675,0.1114
14847,COOL,0.500,14,0.4967,0.3669,0.1112
14858,COOL,0.500,14,0.4979,0.3666,0.1111
14867,COOL,0.500,14,0.4949,0.3678,0.1115
14877,COOL,0.500,14,0.4973,0.3672,0.1113
